Plot Title: ACWA-BR,,,,,,,,,
917,2022-09-19 9:30,9.99,13.82,,,,,,
918,2022-09-19 10:00,10.6,13.84,,,,,,
919,2022-09-19 10:30,11.76,13.92,,,,,,
920,2022-09-19 11:00,11.14,13.84,,,,,,
921,2022-09-19 11:30,10.92,13.76,,,,,,
922,2022-09-19 12:00,10.75,13.74,,,,,,
923,2022-09-19 12:30,10.71,13.64,,,,,,
924,2022-09-19 13:00,10.32,13.54,,,,,,
925,2022-09-19 13:30,11.03,13.46,,,,,,
926,2022-09-19 14:00,11.78,13.5,,,,,,
927,2022-09-19 14:30,12.33,13.5,,,,,,
928,2022-09-19 15:00,12.71,13.52,,,,,,
929,2022-09-19 15:30,12.99,13.54,,,,,,
930,2022-09-19 16:00,13.46,13.44,,,,,,
931,2022-09-19 16:30,13.66,13.58,,,,,,
932,2022-09-19 17:00,13.18,13.5,,,,,,
933,2022-09-19 17:30,14.54,13.44,,,,,,
934,2022-09-19 18:00,13.13,13.38,,,,,,
935,2022-09-19 18:30,12.58,13.34,,,,,,
936,2022-09-19 19:00,11.76,13.24,,,,,,
937,2022-09-19 19:30,10.91,13.14,,,,,,
938,2022-09-19 20:00,10.5,13.08,,,,,,
939,2022-09-19 20:30,10.54,13.02,,,,,,
940,2022-09-19 21:00,10.59,12.98,,,,,,
941,2022-09-19 21:30,10.58,12.98,,,,,,
942,2022-09-19 22:00,10.58,12.88,,,,,,
943,2022-09-19 22:30,10.52,12.84,,,,,,
944,2022-09-19 23:00,10.37,12.8,,,,,,
945,2022-09-19 23:30,10.32,12.76,,,,,,
946,2022-09-20 0:00,10.28,12.72,,,,,,
947,2022-09-20 0:30,10.23,12.68,,,,,,
948,2022-09-20 1:00,10.25,12.62,,,,,,
949,2022-09-20 1:30,10.17,12.54,,,,,,
950,2022-09-20 2:00,10.16,12.5,,,,,,
951,2022-09-20 2:30,10.1,12.44,,,,,,
952,2022-09-20 3:00,10.05,12.38,,,,,,
953,2022-09-20 3:30,10.03,12.32,,,,,,
954,2022-09-20 4:00,10.01,12.24,,,,,,
955,2022-09-20 4:30,9.99,12.18,,,,,,
956,2022-09-20 5:00,9.96,12.12,,,,,,
957,2022-09-20 5:30,9.93,12.1,,,,,,
958,2022-09-20 6:00,9.89,12.04,,,,,,
959,2022-09-20 6:30,9.83,11.96,,,,,,
960,2022-09-20 7:00,9.85,11.92,,,,,,
961,2022-09-20 7:30,10.04,11.86,,,,,,
962,2022-09-20 8:00,10.52,11.82,,,,,,
963,2022-09-20 8:30,11.18,11.86,,,,,,
964,2022-09-20 9:00,11.67,11.86,,,,,,
965,2022-09-20 9:30,12.01,11.92,,,,,,
966,2022-09-20 10:00,12.55,12.02,,,,,,
967,2022-09-20 10:30,13.37,12.14,,,,,,
968,2022-09-20 11:00,13.77,12.26,,,,,,
969,2022-09-20 11:30,14.28,12.4,,,,,,
970,2022-09-20 12:00,14.79,12.48,,,,,,
971,2022-09-20 12:30,15.53,12.54,,,,,,
972,2022-09-20 13:00,16.2,12.62,,,,,,
973,2022-09-20 13:30,13.78,12.58,,,,,,
974,2022-09-20 14:00,14.42,12.64,,,,,,
975,2022-09-20 14:30,14.57,12.52,,,,,,
976,2022-09-20 15:00,15.28,12.76,,,,,,
977,2022-09-20 15:30,-888.88,-888.88,,Logged,,,,
978,2022-09-20 16:00,-888.88,-888.88,,Logged,,,,
979,2022-09-20 16:30,-888.88,-888.88,,Logged,,,,
980,2022-09-20 17:00,14.48,12.96,,,,,,
981,2022-09-20 17:30,13.63,12.9,,,,,,
982,2022-09-20 18:00,13.57,12.96,,,,,,
983,2022-09-20 18:30,12.98,12.86,,,,,,
984,2022-09-20 19:00,12.41,12.9,,,,,,
985,2022-09-20 19:30,11.77,12.9,,,,,,
986,2022-09-20 20:00,11.52,12.96,,,,,,
987,2022-09-20 20:30,11.47,13,,,,,,
988,2022-09-20 21:00,11.52,13.04,,,,,,
989,2022-09-20 21:30,11.56,13.02,,,,,,
990,2022-09-20 22:00,11.51,13,,,,,,
991,2022-09-20 22:30,11.44,12.98,,,,,,
992,2022-09-20 23:00,11.29,12.94,,,,,,
993,2022-09-20 23:30,11.28,12.92,,,,,,
994,2022-09-21 0:00,11.23,12.88,,,,,,
995,2022-09-21 0:30,11.12,12.84,,,,,,
996,2022-09-21 1:00,10.98,12.8,,,,,,
997,2022-09-21 1:30,11.01,12.78,,,,,,
998,2022-09-21 2:00,10.92,12.74,,,,,,
999,2022-09-21 2:30,10.63,12.7,,,,,,
1000,2022-09-21 3:00,10.33,12.64,,,,,,
1001,2022-09-21 3:30,10.2,12.58,,,,,,
1002,2022-09-21 4:00,10.09,12.5,,,,,,
1003,2022-09-21 4:30,9.96,12.44,,,,,,
1004,2022-09-21 5:00,10.01,12.4,,,,,,
1005,2022-09-21 5:30,10.04,12.34,,,,,,
1006,2022-09-21 6:00,10.04,12.3,,,,,,
1007,2022-09-21 6:30,10,12.22,,,,,,
1008,2022-09-21 7:00,10.06,12.18,,,,,,
1009,2022-09-21 7:30,10.16,12.12,,,,,,
1010,2022-09-21 8:00,10.55,12.08,,,,,,
1011,2022-09-21 8:30,11.2,12.08,,,,,,
1012,2022-09-21 9:00,11.87,12.12,,,,,,
1013,2022-09-21 9:30,12.14,12.18,,,,,,
1014,2022-09-21 10:00,12.74,12.28,,,,,,
1015,2022-09-21 10:30,13.14,12.4,,,,,,
1016,2022-09-21 11:00,13.88,12.46,,,,,,
1017,2022-09-21 11:30,14.58,12.48,,,,,,
1018,2022-09-21 12:00,14.9,12.6,,,,,,
1019,2022-09-21 12:30,15.22,12.76,,,,,,
1020,2022-09-21 13:00,16.21,12.88,,,,,,
1021,2022-09-21 13:30,14.38,12.94,,,,,,
1022,2022-09-21 14:00,15.09,13.02,,,,,,
1023,2022-09-21 14:30,15.36,13.1,,,,,,
1024,2022-09-21 15:00,16.21,13.16,,,,,,
1025,2022-09-21 15:30,16.44,13.2,,,,,,
1026,2022-09-21 16:00,16.47,13.28,,,,,,
1027,2022-09-21 16:30,-888.88,-888.88,,Logged,,,,
1028,2022-09-21 17:00,15.64,13.32,,,,,,
1029,2022-09-21 17:30,15.04,13.32,,,,,,
1030,2022-09-21 18:00,14.16,13.26,,,,,,
1031,2022-09-21 18:30,13.52,13.2,,,,,,
1032,2022-09-21 19:00,12.71,13.14,,,,,,
1033,2022-09-21 19:30,12.01,13.08,,,,,,
1034,2022-09-21 20:00,11.6,13.08,,,,,,
1035,2022-09-21 20:30,11.5,13.04,,,,,,
1036,2022-09-21 21:00,11.49,13.02,,,,,,
1037,2022-09-21 21:30,11.41,13.02,,,,,,
1038,2022-09-21 22:00,11.52,12.98,,,,,,
1039,2022-09-21 22:30,11.53,12.96,,,,,,
1040,2022-09-21 23:00,11.49,12.94,,,,,,
1041,2022-09-21 23:30,11.41,12.92,,,,,,
1042,2022-09-22 0:00,11.15,12.84,,,,,,
1043,2022-09-22 0:30,11.02,12.78,,,,,,
1044,2022-09-22 1:00,10.93,12.7,,,,,,
1045,2022-09-22 1:30,10.87,12.66,,,,,,
1046,2022-09-22 2:00,10.93,12.62,,,,,,
1047,2022-09-22 2:30,10.85,12.56,,,,,,
1048,2022-09-22 3:00,10.9,12.54,,,,,,
1049,2022-09-22 3:30,10.64,12.44,,,,,,
1050,2022-09-22 4:00,10.55,12.38,,,,,,
1051,2022-09-22 4:30,10.56,12.36,,,,,,
1052,2022-09-22 5:00,10.36,12.28,,,,,,
1053,2022-09-22 5:30,10.2,12.2,,,,,,
1054,2022-09-22 6:00,10.16,12.18,,,,,,
1055,2022-09-22 6:30,10.03,12.1,,,,,,
1056,2022-09-22 7:00,9.89,12.04,,,,,,
1057,2022-09-22 7:30,10.03,12.04,,,,,,
1058,2022-09-22 8:00,10.55,12.04,,,,,,
1059,2022-09-22 8:30,11.01,12.08,,,,,,
1060,2022-09-22 9:00,11.49,12.1,,,,,,
1061,2022-09-22 9:30,12.07,12.12,,,,,,
1062,2022-09-22 10:00,12.34,12.14,,,,,,
1063,2022-09-22 10:30,12.58,12.18,,,,,,
1064,2022-09-22 11:00,13.87,12.36,,,,,,
1065,2022-09-22 11:30,14.27,12.42,,,,,,
1066,2022-09-22 12:00,14.57,12.58,,,,,,
1067,2022-09-22 12:30,14.43,12.76,,,,,,
1068,2022-09-22 13:00,14.49,12.5,,,,,,
1069,2022-09-22 13:30,14.53,12.58,,,,,,
1070,2022-09-22 14:00,14.18,12.56,,,,,,
1071,2022-09-22 14:30,15.64,12.9,,,,,,
1072,2022-09-22 15:00,15.71,13.04,,,,,,
1073,2022-09-22 15:30,15.5,12.88,,,,,,
1074,2022-09-22 16:00,14.57,12.8,,,,,,
1075,2022-09-22 16:30,15.71,12.9,,,,,,
1076,2022-09-22 17:00,14.21,12.82,,,,,,
1077,2022-09-22 17:30,13.71,12.84,,,,,,
1078,2022-09-22 18:00,13.58,12.88,,,,,,
1079,2022-09-22 18:30,13.45,12.94,,,,,,
1080,2022-09-22 19:00,12.65,12.94,,,,,,
1081,2022-09-22 19:30,12.18,12.96,,,,,,
1082,2022-09-22 20:00,11.9,12.96,,,,,,
1083,2022-09-22 20:30,11.82,13,,,,,,
1084,2022-09-22 21:00,11.87,12.98,,,,,,
1085,2022-09-22 21:30,11.85,12.96,,,,,,
1086,2022-09-22 22:00,11.73,12.96,,,,,,
1087,2022-09-22 22:30,11.76,12.92,,,,,,
1088,2022-09-22 23:00,11.73,12.88,,,,,,
1089,2022-09-22 23:30,11.51,12.84,,,,,,
1090,2022-09-23 0:00,11.19,12.78,,,,,,
1091,2022-09-23 0:30,10.98,12.72,,,,,,
1092,2022-09-23 1:00,10.95,12.66,,,,,,
1093,2022-09-23 1:30,10.92,12.62,,,,,,
1094,2022-09-23 2:00,10.82,12.56,,,,,,
1095,2022-09-23 2:30,10.82,12.52,,,,,,
1096,2022-09-23 3:00,10.7,12.46,,,,,,
1097,2022-09-23 3:30,10.75,12.42,,,,,,
1098,2022-09-23 4:00,10.61,12.34,,,,,,
1099,2022-09-23 4:30,10.53,12.3,,,,,,
1100,2022-09-23 5:00,10.48,12.26,,,,,,
1101,2022-09-23 5:30,10.38,12.2,,,,,,
1102,2022-09-23 6:00,10.25,12.16,,,,,,
1103,2022-09-23 6:30,10.25,12.12,,,,,,
1104,2022-09-23 7:00,10.12,12.06,,,,,,
1105,2022-09-23 7:30,10.28,12.04,,,,,,
1106,2022-09-23 8:00,10.7,12.02,,,,,,
1107,2022-09-23 8:30,11.19,12.04,,,,,,
1108,2022-09-23 9:00,11.79,12.12,,,,,,
1109,2022-09-23 9:30,12.64,12.22,,,,,,
1110,2022-09-23 10:00,13.13,12.4,,,,,,
1111,2022-09-23 10:30,13.44,12.4,,,,,,
1112,2022-09-23 11:00,14.69,12.58,,,,,,
1113,2022-09-23 11:30,14.7,12.64,,,,,,
1114,2022-09-23 12:00,15.18,12.66,,,,,,
1115,2022-09-23 12:30,14.81,12.84,,,,,,
1116,2022-09-23 13:00,15.33,12.78,,,,,,
1117,2022-09-23 13:30,14.1,12.66,,,,,,
1118,2022-09-23 14:00,15.5,12.88,,,,,,
1119,2022-09-23 14:30,15.69,12.84,,,,,,
1120,2022-09-23 15:00,15.13,13.06,,,,,,
1121,2022-09-23 15:30,-888.88,-888.88,,Logged,,,,
1122,2022-09-23 16:00,-888.88,-888.88,,Logged,,,,
1123,2022-09-23 16:30,-888.88,-888.88,,Logged,,,,
1124,2022-09-23 17:00,15.09,13.18,,,,,,
1125,2022-09-23 17:30,14.63,13.14,,,,,,
1126,2022-09-23 18:00,13.68,13.2,,,,,,
1127,2022-09-23 18:30,12.45,13.1,,,,,,
1128,2022-09-23 19:00,12.09,13.12,,,,,,
1129,2022-09-23 19:30,11.69,13.14,,,,,,
1130,2022-09-23 20:00,11.46,13.12,,,,,,
1131,2022-09-23 20:30,11.42,13.1,,,,,,
1132,2022-09-23 21:00,11.47,13.14,,,,,,
1133,2022-09-23 21:30,11.67,13.2,,,,,,
1134,2022-09-23 22:00,11.56,13.2,,,,,,
1135,2022-09-23 22:30,11.66,13.18,,,,,,
1136,2022-09-23 23:00,11.5,13.14,,,,,,
1137,2022-09-23 23:30,11.29,13.1,,,,,,
1138,2022-09-24 0:00,11.13,13.04,,,,,,
1139,2022-09-24 0:30,11.19,13.04,,,,,,
1140,2022-09-24 1:00,10.93,13.02,,,,,,
1141,2022-09-24 1:30,11.17,13.02,,,,,,
1142,2022-09-24 2:00,11.03,12.98,,,,,,
1143,2022-09-24 2:30,10.95,12.9,,,,,,
1144,2022-09-24 3:00,10.82,12.84,,,,,,
1145,2022-09-24 3:30,10.8,12.8,,,,,,
1146,2022-09-24 4:00,10.72,12.76,,,,,,
1147,2022-09-24 4:30,10.52,12.7,,,,,,
1148,2022-09-24 5:00,10.37,12.66,,,,,,
1149,2022-09-24 5:30,10.34,12.6,,,,,,
1150,2022-09-24 6:00,10.26,12.54,,,,,,
1151,2022-09-24 6:30,10.22,12.48,,,,,,
1152,2022-09-24 7:00,10.21,12.44,,,,,,
1153,2022-09-24 7:30,10.27,12.4,,,,,,
1154,2022-09-24 8:00,10.66,12.36,,,,,,
1155,2022-09-24 8:30,11.26,12.38,,,,,,
1156,2022-09-24 9:00,11.66,12.4,,,,,,
1157,2022-09-24 9:30,12.06,12.48,,,,,,
1158,2022-09-24 10:00,12.41,12.6,,,,,,
1159,2022-09-24 10:30,13.17,12.68,,,,,,
1160,2022-09-24 11:00,13.39,12.8,,,,,,
1161,2022-09-24 11:30,14.22,12.92,,,,,,
1162,2022-09-24 12:00,14.81,13.02,,,,,,
1163,2022-09-24 12:30,15.45,13.2,,,,,,
1164,2022-09-24 13:00,16.38,13.22,,,,,,
1165,2022-09-24 13:30,14.28,13.26,,,,,,
1166,2022-09-24 14:00,14.87,13.24,,,,,,
1167,2022-09-24 14:30,14.22,13.32,,,,,,
1168,2022-09-24 15:00,13.73,13.4,,,,,,
1169,2022-09-24 15:30,-888.88,-888.88,,Logged,,,,
1170,2022-09-24 16:00,13.45,13.54,,,,,,
1171,2022-09-24 16:30,15.44,13.6,,,,,,
1172,2022-09-24 17:00,15.2,13.66,,,,,,
1173,2022-09-24 17:30,14.32,13.68,,,,,,
1174,2022-09-24 18:00,14.07,13.74,,,,,,
1175,2022-09-24 18:30,13.29,13.76,,,,,,
1176,2022-09-24 19:00,12.45,13.76,,,,,,
1177,2022-09-24 19:30,12.07,13.78,,,,,,
1178,2022-09-24 20:00,11.76,13.78,,,,,,
1179,2022-09-24 20:30,11.74,13.78,,,,,,
1180,2022-09-24 21:00,11.73,13.82,,,,,,
1181,2022-09-24 21:30,11.69,13.84,,,,,,
1182,2022-09-24 22:00,11.69,13.82,,,,,,
1183,2022-09-24 22:30,11.66,13.8,,,,,,
1184,2022-09-24 23:00,11.68,13.78,,,,,,
1185,2022-09-24 23:30,11.69,13.76,,,,,,
1186,2022-09-25 0:00,11.33,13.7,,,,,,
1187,2022-09-25 0:30,10.91,13.62,,,,,,
1188,2022-09-25 1:00,10.8,13.54,,,,,,
1189,2022-09-25 1:30,10.79,13.46,,,,,,
1190,2022-09-25 2:00,10.68,13.4,,,,,,
1191,2022-09-25 2:30,10.77,13.36,,,,,,
1192,2022-09-25 3:00,10.65,13.28,,,,,,
1193,2022-09-25 3:30,10.42,13.16,,,,,,
1194,2022-09-25 4:00,10.64,13.16,,,,,,
1195,2022-09-25 4:30,10.52,13.08,,,,,,
1196,2022-09-25 5:00,10.06,12.96,,,,,,
1197,2022-09-25 5:30,10.23,12.96,,,,,,
1198,2022-09-25 6:00,10.25,12.92,,,,,,
1199,2022-09-25 6:30,10.06,12.8,,,,,,
1200,2022-09-25 7:00,9.99,12.74,,,,,,
1201,2022-09-25 7:30,10.2,12.72,,,,,,
1202,2022-09-25 8:00,10.65,12.7,,,,,,
1203,2022-09-25 8:30,11.24,12.7,,,,,,
1204,2022-09-25 9:00,12.14,12.78,,,,,,
1205,2022-09-25 9:30,12.27,12.76,,,,,,
1206,2022-09-25 10:00,12.88,12.8,,,,,,
1207,2022-09-25 10:30,13.84,12.92,,,,,,
1208,2022-09-25 11:00,14.5,13.04,,,,,,
1209,2022-09-25 11:30,15.03,13.08,,,,,,
1210,2022-09-25 12:00,14.99,13.22,,,,,,
1211,2022-09-25 12:30,15.79,13.32,,,,,,
1212,2022-09-25 13:00,-888.88,-888.88,,Logged,,,,
1213,2022-09-25 13:30,16,13.5,,,,,,
1214,2022-09-25 14:00,14.41,13.56,,,,,,
1215,2022-09-25 14:30,16.66,13.62,,,,,,
1216,2022-09-25 15:00,14.36,13.62,,,,,,
1217,2022-09-25 15:30,17.24,13.7,,,,,,
1218,2022-09-25 16:00,-888.88,-888.88,,Logged,,,,
1219,2022-09-25 16:30,15.08,13.74,,,,,,
1220,2022-09-25 17:00,16.53,13.8,,,,,,
1221,2022-09-25 17:30,14.42,13.86,,,,,,
1222,2022-09-25 18:00,14.01,13.88,,,,,,
1223,2022-09-25 18:30,13.24,13.9,,,,,,
1224,2022-09-25 19:00,12.68,13.98,,,,,,
1225,2022-09-25 19:30,11.82,13.96,,,,,,
1226,2022-09-25 20:00,11.73,14,,,,,,
1227,2022-09-25 20:30,11.8,14.06,,,,,,
1228,2022-09-25 21:00,11.77,14.08,,,,,,
1229,2022-09-25 21:30,11.73,14.1,,,,,,
1230,2022-09-25 22:00,11.6,14.14,,,,,,
1231,2022-09-25 22:30,7.93,14.14,,,,,,
1232,2022-09-25 23:00,11.64,14.12,,,,,,
1233,2022-09-25 23:30,11.46,14.08,,,,,,
1234,2022-09-26 0:00,11.09,14.04,,,,,,
1235,2022-09-26 0:30,11.22,14,,,,,,
1236,2022-09-26 1:00,11.09,13.94,,,,,,
1237,2022-09-26 1:30,10.91,13.88,,,,,,
1238,2022-09-26 2:00,10.86,13.82,,,,,,
1239,2022-09-26 2:30,10.82,13.78,,,,,,
1240,2022-09-26 3:00,10.56,13.68,,,,,,
1241,2022-09-26 3:30,10.44,13.6,,,,,,
1242,2022-09-26 4:00,10.52,13.58,,,,,,
1243,2022-09-26 4:30,10.37,13.5,,,,,,
1244,2022-09-26 5:00,10.18,13.44,,,,,,
1245,2022-09-26 5:30,10.17,13.4,,,,,,
1246,2022-09-26 6:00,10.05,13.34,,,,,,
1247,2022-09-26 6:30,9.85,13.22,,,,,,
1248,2022-09-26 7:00,9.91,13.2,,,,,,
1249,2022-09-26 7:30,9.98,13.16,,,,,,
1250,2022-09-26 8:00,10.32,13.06,,,,,,
1251,2022-09-26 8:30,10.93,13.12,,,,,,
1252,2022-09-26 9:00,11.52,13.16,,,,,,
1253,2022-09-26 9:30,11.85,13.16,,,,,,
1254,2022-09-26 10:00,12.48,13.28,,,,,,
1255,2022-09-26 10:30,13.44,13.4,,,,,,
1256,2022-09-26 11:00,14,13.52,,,,,,
1257,2022-09-26 11:30,14.64,13.66,,,,,,
1258,2022-09-26 12:00,14.81,13.76,,,,,,
1259,2022-09-26 12:30,15.33,13.86,,,,,,
1260,2022-09-26 13:00,16.11,13.9,,,,,,
1261,2022-09-26 13:30,-888.88,-888.88,,Logged,,,,
1262,2022-09-26 14:00,13.57,14.06,,,,,,
1263,2022-09-26 14:30,-888.88,-888.88,,Logged,,,,
1264,2022-09-26 15:00,14.69,14.16,,,,,,
1265,2022-09-26 15:30,-888.88,-888.88,,Logged,,,,
1266,2022-09-26 16:00,-888.88,-888.88,,Logged,,,,
1267,2022-09-26 16:30,-888.88,-888.88,,Logged,,,,
1268,2022-09-26 17:00,15.57,14.42,,,,,,
1269,2022-09-26 17:30,14.49,14.44,,,,,,
1270,2022-09-26 18:00,13.88,14.46,,,,,,
1271,2022-09-26 18:30,13.31,14.5,,,,,,
1272,2022-09-26 19:00,12.61,14.54,,,,,,
1273,2022-09-26 19:30,11.96,14.56,,,,,,
1274,2022-09-26 20:00,11.74,14.6,,,,,,
1275,2022-09-26 20:30,11.71,14.62,,,,,,
1276,2022-09-26 21:00,11.69,14.62,,,,,,
1277,2022-09-26 21:30,11.66,14.62,,,,,,
1278,2022-09-26 22:00,11.64,14.62,,,,,,
1279,2022-09-26 22:30,11.6,14.62,,,,,,
1280,2022-09-26 23:00,11.55,14.6,,,,,,
1281,2022-09-26 23:30,11.44,14.56,,,,,,
1282,2022-09-27 0:00,10.95,14.5,,,,,,
1283,2022-09-27 0:30,10.83,14.46,,,,,,
1284,2022-09-27 1:00,10.69,14.42,,,,,,
1285,2022-09-27 1:30,10.66,14.38,,,,,,
1286,2022-09-27 2:00,10.66,14.32,,,,,,
1287,2022-09-27 2:30,10.53,14.24,,,,,,
1288,2022-09-27 3:00,10.26,14.16,,,,,,
1289,2022-09-27 3:30,10.25,14.12,,,,,,
1290,2022-09-27 4:00,10.18,14.1,,,,,,
1291,2022-09-27 4:30,9.88,14,,,,,,
1292,2022-09-27 5:00,9.8,13.94,,,,,,
1293,2022-09-27 5:30,9.78,13.92,,,,,,
1294,2022-09-27 6:00,9.63,13.8,,,,,,
1295,2022-09-27 6:30,9.53,13.7,,,,,,
1296,2022-09-27 7:00,9.53,13.68,,,,,,
1297,2022-09-27 7:30,9.68,13.64,,,,,,
1298,2022-09-27 8:00,9.98,13.56,,,,,,
1299,2022-09-27 8:30,10.58,13.6,,,,,,
1300,2022-09-27 9:00,11.04,13.64,,,,,,
1301,2022-09-27 9:30,11.34,13.6,,,,,,
1302,2022-09-27 10:00,11.9,13.74,,,,,,
1303,2022-09-27 10:30,12.66,13.84,,,,,,
1304,2022-09-27 11:00,13.26,13.92,,,,,,
1305,2022-09-27 11:30,13.96,14.06,,,,,,
1306,2022-09-27 12:00,14.63,14.18,,,,,,
1307,2022-09-27 12:30,15.28,14.24,,,,,,
1308,2022-09-27 13:00,16.14,14.34,,,,,,
1309,2022-09-27 13:30,15.4,14.4,,,,,,
1310,2022-09-27 14:00,14.34,14.4,,,,,,
1311,2022-09-27 14:30,14.32,14.44,,,,,,
1312,2022-09-27 15:00,14.2,14.46,,,,,,
1313,2022-09-27 15:30,-888.88,-888.88,,Logged,,,,
1314,2022-09-27 16:00,-888.88,-888.88,,Logged,,,,
1315,2022-09-27 16:30,-888.88,-888.88,,Logged,,,,
1316,2022-09-27 17:00,15.06,14.8,,,,,,
1317,2022-09-27 17:30,13.82,14.76,,,,,,
1318,2022-09-27 18:00,13.39,14.86,,,,,,
1319,2022-09-27 18:30,12.42,14.88,,,,,,
1320,2022-09-27 19:00,12.1,14.92,,,,,,
1321,2022-09-27 19:30,11.9,14.94,,,,,,
1322,2022-09-27 20:00,11.9,15.04,,,,,,
1323,2022-09-27 20:30,11.87,15.12,,,,,,
1324,2022-09-27 21:00,11.74,15.1,,,,,,
1325,2022-09-27 21:30,11.67,15.1,,,,,,
1326,2022-09-27 22:00,11.69,15.1,,,,,,
1327,2022-09-27 22:30,11.61,15.1,,,,,,
1328,2022-09-27 23:00,11.63,15.06,,,,,,
1329,2022-09-27 23:30,11.33,15.04,,,,,,
1330,2022-09-28 0:00,11.19,14.98,,,,,,
1331,2022-09-28 0:30,11.2,14.94,,,,,,
1332,2022-09-28 1:00,11.01,14.86,,,,,,
1333,2022-09-28 1:30,10.87,14.76,,,,,,
1334,2022-09-28 2:00,11.04,14.74,,,,,,
1335,2022-09-28 2:30,10.81,14.66,,,,,,
1336,2022-09-28 3:00,10.38,14.5,,,,,,
1337,2022-09-28 3:30,10.53,14.48,,,,,,
1338,2022-09-28 4:00,10.37,14.4,,,,,,
1339,2022-09-28 4:30,10.07,14.26,,,,,,
1340,2022-09-28 5:00,10.05,14.24,,,,,,
1341,2022-09-28 5:30,9.98,14.2,,,,,,
1342,2022-09-28 6:00,9.76,14.06,,,,,,
1343,2022-09-28 6:30,9.8,14.02,,,,,,
1344,2022-09-28 7:00,9.77,13.98,,,,,,
1345,2022-09-28 7:30,9.66,13.84,,,,,,
1346,2022-09-28 8:00,10.04,13.8,,,,,,
1347,2022-09-28 8:30,10.59,13.82,,,,,,
1348,2022-09-28 9:00,11.2,13.82,,,,,,
1349,2022-09-28 9:30,11.64,13.84,,,,,,
1350,2022-09-28 10:00,12,13.94,,,,,,
1351,2022-09-28 10:30,12.53,14,,,,,,
1352,2022-09-28 11:00,12.91,14.08,,,,,,
1353,2022-09-28 11:30,13.69,14.22,,,,,,
1354,2022-09-28 12:00,14.98,14.32,,,,,,
1355,2022-09-28 12:30,15.44,14.42,,,,,,
1356,2022-09-28 13:00,16.6,14.5,,,,,,
1357,2022-09-28 13:30,-888.88,-888.88,,Logged,,,,
1358,2022-09-28 14:00,14.07,14.64,,,,,,
1359,2022-09-28 14:30,14.42,14.68,,,,,,
1360,2022-09-28 15:00,14.93,14.72,,,,,,
1361,2022-09-28 15:30,17.02,14.74,,,,,,
1362,2022-09-28 16:00,-888.88,-888.88,,Logged,,,,
1363,2022-09-28 16:30,-888.88,-888.88,,Logged,,,,
1364,2022-09-28 17:00,15.36,14.94,,,,,,
